"","fragment.ID.full","individual.ID","temp.Cat","treatment","Temp.C","umol.cm2.hr","rate.type","light_dark","fragment.ID","genotype","log.rate","K","fitted","residuals"
"700","K203d_3002D","K203d",30,"T3",29.39019092,0.445452109,"R","dark","K203d_D","K2",0.36842215082891,302.54019092,0.400265368836313,-0.0318432180074024
"701","K203d_3104D","K203d",31,"T3",30.15722801,0.501905922,"R","dark","K203d_D","K2",0.406734916227151,303.30722801,0.415105120754646,-0.0083702045274951
"702","K203d_3206D","K203d",32,"T3",31.37224218,0.42276882,"R","dark","K203d_D","K2",0.352604846317316,304.52224218,0.425445317277823,-0.0728404709605068
"703","K203d_3301D","K203d",33,"T3",32.4851981,0.510342596,"R","dark","K203d_D","K2",0.412336509860588,305.6351981,0.393042744799386,0.0192937650612026
"704","K203d_3403D","K203d",34,"T3",33.12367408,0.342811607,"R","dark","K203d_D","K2",0.294765629964848,306.27367408,0.329982178992717,-0.0352165490278695
"705","M503a_2701D","M503a",27,"T3",26.35515175,0.408480537,"R","dark","M503a_D","M5",0.342511489992456,299.50515175,0.34586078791601,-0.00334929792355387
"706","M503a_2803D","M503a",28,"T3",27.14132484,0.476002193,"R","dark","M503a_D","M5",0.389337211949535,300.29132484,0.364979397546515,0.0243578144030197
"707","M503a_2904D","M503a",29,"T3",28.43908289,0.451901488,"R","dark","M503a_D","M5",0.372874068370951,301.58908289,0.390419239040957,-0.0175451706700058
"708","M503a_3006D","M503a",30,"T3",29.28150816,0.332009417,"R","dark","M503a_D","M5",0.286688641913026,302.43150816,0.40057539054064,-0.113886748627614
"709","M503a_3102D","M503a",31,"T3",30.37502061,0.608268199,"R","dark","M503a_D","M5",0.475157947271684,303.52502061,0.401761998243798,0.0733959490278861
"710","M503a_3203D","M503a",32,"T3",31.38423432,0.502779242,"R","dark","M503a_D","M5",0.407316221739659,304.53423432,0.384658106273276,0.0226581154663825
"711","M503a_3305D","M503a",33,"T3",32.41738415,0.39380318,"R","dark","M503a_D","M5",0.33203611155218,305.56738415,0.340156873896159,-0.00812076234397952
"712","M503a_3406D","M503a",34,"T3",33.18295138,0.297237673,"R","dark","M503a_D","M5",0.260237136811622,306.33295138,0.283187641396693,-0.0229505045850711
"713","M503b_2703D","M503b",27,"T3",26.30472214,0.440466264,"R","dark","M503b_D","M5",0.364966855622246,299.45472214,0.344566499926334,0.0204003556959115
"714","M503b_2804D","M503b",28,"T3",27.10399885,0.480640078,"R","dark","M503b_D","M5",0.392474479416418,300.25399885,0.364122465146578,0.0283520142698409
"715","M503b_2906D","M503b",29,"T3",28.22087384,0.472449506,"R","dark","M503b_D","M5",0.386927344614387,301.37087384,0.386841765030968,8.55795834191486e-05
"716","M503b_3001D","M503b",30,"T3",29.0744828,0.448237986,"R","dark","M503b_D","M5",0.370347635431102,302.2244828,0.398689209974901,-0.028341574543799
"717","M503b_3103D","M503b",31,"T3",30.34206912,0.599704345,"R","dark","M503b_D","M5",0.469818827796,303.49206912,0.401983875964256,0.0678349518317433
"718","M503b_3205D","M503b",32,"T3",31.41202528,0.364337437,"R","dark","M503b_D","M5",0.310668916655859,304.56202528,0.383862916040684,-0.0731939993848248
"719","M503b_3306D","M503b",33,"T3",32.4242573,0.406828918,"R","dark","M503b_D","M5",0.341338177277903,305.5742573,0.339745812754363,0.00159236452353928
"720","M503b_3402D","M503b",34,"T3",33.06607978,0.36929813,"R","dark","M503b_D","M5",0.314298294693832,306.21607978,0.293430935858532,0.0208673588352997
"721","M503c_2705D","M503c",27,"T3",26.36466971,0.340421143,"R","dark","M503c_D","M5",0.292983850406272,299.51466971,0.346104255428448,-0.053120405022176
"722","M503c_2806D","M503c",28,"T3",27.18525029,0.405999247,"R","dark","M503c_D","M5",0.340748257826452,300.33525029,0.365980506807975,-0.025232248981523
"723","M503c_2902D","M503c",29,"T3",28.45328981,0.443718577,"R","dark","M503c_D","M5",0.367222130202624,301.60328981,0.390640283097333,-0.0234181528947087
"724","M503c_3003D","M503c",30,"T3",29.37203324,0.474230632,"R","dark","M503c_D","M5",0.388136248284622,302.52203324,0.401257314613213,-0.0131210663285913
"725","M503c_3105D","M503c",31,"T3",30.01973778,0.543131799,"R","dark","M503c_D","M5",0.43381398710193,303.16973778,0.403223008283662,0.0305909788182678
"726","M503c_3201D","M503c",32,"T3",31.29890924,0.399929399,"R","dark","M503c_D","M5",0.336421806063899,304.44890924,0.386978106333677,-0.0505563002697779
"727","M503c_3302D","M503c",33,"T3",32.43714186,0.349876695,"R","dark","M503c_D","M5",0.30001325124182,305.58714186,0.338970666023713,-0.0389574147818929
"728","M503c_3404D","M503c",34,"T3",33.13203759,0.316436488,"R","dark","M503c_D","M5",0.27492845572175,306.28203759,0.287722748034743,-0.0127942923129929
"729","M503d_2705D","M503d",27,"T3",26.41706955,0.41329122,"R","dark","M503d_D","M5",0.345921182962001,299.56706955,0.347439929429746,-0.00151874646774458
"730","M503d_2801D","M503d",28,"T3",27.14273664,0.532718465,"R","dark","M503d_D","M5",0.427042933317547,300.29273664,0.365011698084835,0.0620312352327121
"731","M503d_2902D","M503d",29,"T3",28.49963229,0.484979861,"R","dark","M503d_D","M5",0.395401210546542,301.64963229,0.391350801082582,0.00405040946396013
"732","M503d_3004D","M503d",30,"T3",29.33589253,0.519539624,"R","dark","M503d_D","M5",0.418407410033725,302.48589253,0.400995891584579,0.0174115184491453
"733","M503d_3106D","M503d",31,"T3",30.06851633,0.539942879,"R","dark","M503d_D","M5",0.431745324179187,303.21851633,0.403139501232524,0.028605822946663
"734","M503d_3201D","M503d",32,"T3",31.41189516,0.497457841,"R","dark","M503d_D","M5",0.403768897689631,304.56189516,0.383866685105882,0.0199022125837485
"735","M503d_3303D","M503d",33,"T3",32.48979293,0.458199533,"R","dark","M503d_D","M5",0.377202478132289,305.63979293,0.335740845184146,0.0414616329481438
"736","M503d_3404D","M503d",34,"T3",33.26236105,0.347694033,"R","dark","M503d_D","M5",0.298395008239953,306.41236105,0.275886637066611,0.0225083711733423
"737","M603a_2704D","M603a",27,"T3",26.43449615,0.377079522,"R","dark","M603a_D","M6",0.319964968260594,299.58449615,0.344715153702694,-0.0247501854420995
"738","M603a_2806D","M603a",28,"T3",27.14135358,0.473666866,"R","dark","M603a_D","M6",0.387753761439502,300.29135358,0.363069755472844,0.0246840059666581
"739","M603a_2901D","M603a",29,"T3",28.22397199,0.397511841,"R","dark","M603a_D","M6",0.334693398998699,301.37397199,0.383780769629225,-0.049087370630526
"740","M603a_3003D","M603a",30,"T3",29.28973913,0.542728052,"R","dark","M603a_D","M6",0.433552311574331,302.43973913,0.392553205818576,0.0409991057557548
"741","M603a_3105D","M603a",31,"T3",30.17750254,0.484429643,"R","dark","M603a_D","M6",0.395030619689635,303.32750254,0.388228599105767,0.00680202058386808
"742","M603a_3206D","M603a",32,"T3",31.33895065,0.393894698,"R","dark","M603a_D","M6",0.332101770030278,304.48895065,0.361891757087244,-0.0297899870569666
"743","M603a_3302D","M603a",33,"T3",32.43861551,0.31170581,"R","dark","M603a_D","M6",0.271328435195624,305.58861551,0.309976667601306,-0.038648232405682
"744","M603a_3403D","M603a",34,"T3",33.22452937,0.270101828,"R","dark","M603a_D","M6",0.239097076783852,306.37452937,0.253832639917616,-0.0147355631337638
"745","M603b_2706D","M603b",27,"T3",26.318431,0.350405864,"R","dark","M603b_D","M6",0.300405187267189,299.468431,0.341402465953114,-0.040997278685925
"746","M603b_2801D","M603b",28,"T3",27.03669229,0.441567322,"R","dark","M603b_D","M6",0.365730939745982,300.18669229,0.360564395703997,0.00516654404198508
"747","M603b_2903D","M603b",29,"T3",28.33695894,0.390586694,"R","dark","M603b_D","M6",0.329725740105433,301.48695894,0.385319928230216,-0.0555941881247836
"748","M603b_3004D","M603b",30,"T3",29.20079472,0.461929555,"R","dark","M603b_D","M6",0.379757176172173,302.35079472,0.392353623577594,-0.0125964474054215
"749","M603b_3106D","M603b",31,"T3",29.99020569,0.494266026,"R","dark","M603b_D","M6",0.401635133777646,303.14020569,0.390162297249017,0.0114728365286293
"750","M603b_3202D","M603b",32,"T3",31.33919731,0.43112695,"R","dark","M603b_D","M6",0.358462210825327,304.48919731,0.361883271921124,-0.00342106109579682
"751","M603b_3303D","M603b",33,"T3",32.49920842,0.346515993,"R","dark","M603b_D","M6",0.297520510659062,305.64920842,0.306243325785867,-0.00872281512680539
"752","M603b_3405D","M603b",34,"T3",33.11464154,0.266948143,"R","dark","M603b_D","M6",0.236610971535327,306.26464154,0.262713078444058,-0.0261021069087305
"753","M603c_2706D","M603c",27,"T3",26.27154605,0.402380906,"R","dark","M603c_D","M6",0.338171439301167,299.42154605,0.340042485904539,-0.00187104660337217
"754","M603c_2802D","M603c",28,"T3",27.1887396,0.465909734,"R","dark","M603c_D","M6",0.382476028581044,300.3387396,0.36417787527444,0.0182981533066041
"755","M603c_2903D","M603c",29,"T3",28.32050193,0.423851494,"R","dark","M603c_D","M6",0.353365519630072,301.47050193,0.385103929833291,-0.0317384102032185
"756","M603c_3005D","M603c",30,"T3",29.19871062,0.453898252,"R","dark","M603c_D","M6",0.374248398671007,302.34871062,0.392347679317892,-0.0180992806468849
"757","M603c_3101D","M603c",31,"T3",30.40916792,0.460171079,"R","dark","M603c_D","M6",0.37855360625277,303.55916792,0.385009880947431,-0.00645627469466103
"758","M603c_3202D","M603c",32,"T3",31.38126711,0.390144397,"R","dark","M603c_D","M6",0.329407624480976,304.53126711,0.360416598011081,-0.0310089735301049
"759","M603c_3304D","M603c",33,"T3",32.46358699,0.352124213,"R","dark","M603c_D","M6",0.301676846921369,305.61358699,0.308449758030178,-0.00677291110880912
"760","M603c_3405D","M603c",34,"T3",33.14045965,0.338044145,"R","dark","M603c_D","M6",0.291208954435313,306.29045965,0.260657476916064,0.030551477519249
"761","M603d_2702D","M603d",27,"T3",26.277852,0.479355145,"R","dark","M603d_D","M6",0.391606279987766,299.427852,0.340226119543915,0.051380160443851
"762","M603d_2804D","M603d",28,"T3",27.14681383,0.465540104,"R","dark","M603d_D","M6",0.382223846198683,300.29681383,0.363198284881793,0.0190255613168904
"763","M603d_2905D","M603d",29,"T3",28.22576419,0.474170378,"R","dark","M603d_D","M6",0.388095375961078,301.37576419,0.383806201420945,0.0042891745401335
"764","M603d_3001D","M603d",30,"T3",28.95810462,0.565591522,"R","dark","M603d_D","M6",0.448263721908777,302.10810462,0.391282574437215,0.0569811474715616
"765","M603d_3103D","M603d",31,"T3",30.37202762,0.499948949,"R","dark","M603d_D","M6",0.405431073528995,303.52202762,0.385589319955423,0.019841753573572
"766","M603d_3204D","M603d",32,"T3",31.29777818,0.537086182,"R","dark","M603d_D","M6",0.429888534552497,304.44777818,0.363289556240319,0.0665989783121775
"767","M603d_3306D","M603d",33,"T3",32.43572633,0.357573599,"R","dark","M603d_D","M6",0.305698987930874,305.58572633,0.310152276700579,-0.00445328876970535
"768","M603d_3401D","M603d",34,"T3",33.01158099,0.376419568,"R","dark","M603d_D","M6",0.319485611637573,306.16158099,0.270731109561979,0.0487545020755942
