"","K","lwr_CI","upr_CI",".fitted","genotype","treatment","rate.type","species"
"59",296.552616380161,1.11034565237727,1.20375846784112,1.16097968232733,"ML2","deep","GP","DLAB"
"60",296.622785241888,1.11201282579291,1.20554909246276,1.16242782891328,"ML2","deep","GP","DLAB"
"61",296.692954103614,1.1136779767535,1.20732808838299,1.16387225959881,"ML2","deep","GP","DLAB"
"62",296.763122965341,1.11534104731118,1.20909513513361,1.16531285318685,"ML2","deep","GP","DLAB"
"63",296.833291827068,1.11700197673968,1.21084990289787,1.16674948361893,"ML2","deep","GP","DLAB"
"64",296.903460688795,1.11866070140373,1.2125920522573,1.16818201978533,"ML2","deep","GP","DLAB"
"65",296.973629550522,1.12031715462235,1.21432123393258,1.1696103253279,"ML2","deep","GP","DLAB"
"66",297.043798412249,1.12197126652583,1.21603708851868,1.17103425843556,"ML2","deep","GP","DLAB"
"67",297.113967273976,1.12362296390603,1.21773924621397,1.17245367163206,"ML2","deep","GP","DLAB"
"68",297.184136135703,1.12527217005978,1.21942732654333,1.17386841155577,"ML2","deep","GP","DLAB"
"69",297.25430499743,1.12691880462502,1.22110093807521,1.17527831873119,"ML2","deep","GP","DLAB"
"70",297.324473859157,1.12856278340933,1.22275967813258,1.176683227332,"ML2","deep","GP","DLAB"
"71",297.394642720883,1.13020401821052,1.22442148028617,1.17808296493517,"ML2","deep","GP","DLAB"
"72",297.46481158261,1.13184241662901,1.226076409569,1.17947735226604,"ML2","deep","GP","DLAB"
"73",297.534980444337,1.13347788187147,1.22771500971107,1.18086620293385,"ML2","deep","GP","DLAB"
"74",297.605149306064,1.13511031254542,1.2293368245528,1.18224932315756,"ML2","deep","GP","DLAB"
"75",297.675318167791,1.13673960244442,1.23094138497804,1.18362651148149,"ML2","deep","GP","DLAB"
"76",297.745487029518,1.13836564032328,1.23252820858275,1.1849975584806,"ML2","deep","GP","DLAB"
"77",297.815655891245,1.13998830966305,1.23409679933723,1.18636224645486,"ML2","deep","GP","DLAB"
"78",297.885824752972,1.14160748842513,1.23564664724193,1.18772034911255,"ML2","deep","GP","DLAB"
"79",297.955993614699,1.14322304879417,1.23717722797692,1.18907163124194,"ML2","deep","GP","DLAB"
"80",298.026162476426,1.14483485690913,1.23868800254491,1.19041584837118,"ML2","deep","GP","DLAB"
"81",298.096331338153,1.14644277258211,1.24017841690795,1.19175274641575,"ML2","deep","GP","DLAB"
"82",298.16650019988,1.14804664900427,1.24164790161792,1.19308206131331,"ML2","deep","GP","DLAB"
"83",298.236669061606,1.14964633243839,1.24309587144064,1.19440351864544,"ML2","deep","GP","DLAB"
"84",298.306837923333,1.15124166189739,1.24452172497395,1.19571683324583,"ML2","deep","GP","DLAB"
"85",298.37700678506,1.15283246880825,1.24592484425965,1.19702170879456,"ML2","deep","GP","DLAB"
"86",298.447175646787,1.15441857666063,1.24730459438951,1.19831783739798,"ML2","deep","GP","DLAB"
"87",298.517344508514,1.15599980063965,1.24866032310542,1.19960489915384,"ML2","deep","GP","DLAB"
"88",298.587513370241,1.15757594724194,1.24999136039385,1.20088256170109,"ML2","deep","GP","DLAB"
"89",298.657682231968,1.1591468138744,1.25129701807475,1.20215047975402,"ML2","deep","GP","DLAB"
"90",298.727851093695,1.16071218843491,1.25257658938506,1.20340829462016,"ML2","deep","GP","DLAB"
"91",298.798019955422,1.16227184887406,1.25382934855714,1.20465563370161,"ML2","deep","GP","DLAB"
"92",298.868188817149,1.16382556273729,1.25505455039212,1.20589210997919,"ML2","deep","GP","DLAB"
"93",298.938357678875,1.16537308668647,1.25625142982864,1.20711732147898,"ML2","deep","GP","DLAB"
"94",299.008526540602,1.1669141660001,1.25741920150714,1.2083308507208,"ML2","deep","GP","DLAB"
"95",299.078695402329,1.16844853405117,1.25855705932996,1.20953226414808,"ML2","deep","GP","DLAB"
"96",299.148864264056,1.16997591176185,1.25966417601765,1.21072111153867,"ML2","deep","GP","DLAB"
"97",299.219033125783,1.1714960070339,1.26073970266182,1.211896925396,"ML2","deep","GP","DLAB"
"98",299.28920198751,1.17300851415388,1.26178276827486,1.21305922032028,"ML2","deep","GP","DLAB"
"99",299.359370849237,1.17451311317214,1.26279247933703,1.21420749235906,"ML2","deep","GP","DLAB"
"100",299.429539710964,1.17600946925437,1.26376791934121,1.21534121833668,"ML2","deep","GP","DLAB"
"101",299.499708572691,1.17749723200477,1.264708148336,1.21645985516223,"ML2","deep","GP","DLAB"
"102",299.569877434418,1.17897603475959,1.2656122024675,1.21756283911543,"ML2","deep","GP","DLAB"
"103",299.640046296145,1.1804454938498,1.26647909352038,1.21864958510993,"ML2","deep","GP","DLAB"
"104",299.710215157871,1.18190520783178,1.26730780845889,1.21971948593366,"ML2","deep","GP","DLAB"
"105",299.780384019598,1.18335475668464,1.26809730896829,1.22077191146565,"ML2","deep","GP","DLAB"
"106",299.850552881325,1.184793700973,1.26884653099756,1.22180620786895,"ML2","deep","GP","DLAB"
"107",299.920721743052,1.18622158097367,1.26955438430389,1.22282169675917,"ML2","deep","GP","DLAB"
"108",299.990890604779,1.18763791576511,1.27021975199992,1.22381767434822,"ML2","deep","GP","DLAB"
"109",300.061059466506,1.18904220227799,1.27084149010433,1.22479341056287,"ML2","deep","GP","DLAB"
"110",300.131228328233,1.19043391430558,1.2714184270968,1.2257481481378,"ML2","deep","GP","DLAB"
"111",300.20139718996,1.19181250147232,1.27194936347807,1.22668110168264,"ML2","deep","GP","DLAB"
"112",300.271566051687,1.19307215213776,1.27243307133624,1.22759145672287,"ML2","deep","GP","DLAB"
"113",300.341734913414,1.19420827018054,1.27286829392009,1.22847836871422,"ML2","deep","GP","DLAB"
"114",300.411903775141,1.19532556315964,1.27325374522068,1.22934096203028,"ML2","deep","GP","DLAB"
"115",300.482072636867,1.1964232474579,1.27358810956217,1.23017832892318,"ML2","deep","GP","DLAB"
"116",300.552241498594,1.19750050647562,1.27387004120309,1.23098952845725,"ML2","deep","GP","DLAB"
"117",300.622410360321,1.19855648932043,1.27409816394932,1.23177358541544,"ML2","deep","GP","DLAB"
"118",300.692579222048,1.1995903094515,1.2742710707799,1.23252948917853,"ML2","deep","GP","DLAB"
"119",300.762748083775,1.20060104327716,1.27438732348721,1.23325619257726,"ML2","deep","GP","DLAB"
"120",300.832916945502,1.20158772870487,1.2744454523327,1.23395261071729,"ML2","deep","GP","DLAB"
"121",300.903085807229,1.20254936364265,1.27444395571976,1.23461761977736,"ML2","deep","GP","DLAB"
"122",300.973254668956,1.203484904451,1.27438129988515,1.23525005578082,"ML2","deep","GP","DLAB"
"123",301.043423530683,1.20439326434453,1.27425591861064,1.23584871334098,"ML2","deep","GP","DLAB"
"124",301.11359239241,1.20527331174255,1.27452915868097,1.23641234438067,"ML2","deep","GP","DLAB"
"125",301.183761254137,1.20612386856778,1.27481451248303,1.23693965682664,"ML2","deep","GP","DLAB"
"126",301.253930115863,1.20694370849273,1.27504552401596,1.23742931327955,"ML2","deep","GP","DLAB"
"127",301.32409897759,1.2077315551332,1.27522051751029,1.23787992966026,"ML2","deep","GP","DLAB"
"128",301.394267839317,1.20831788321848,1.27541346893888,1.23829007383361,"ML2","deep","GP","DLAB"
"129",301.464436701044,1.20828873219773,1.27571316509452,1.23865826421053,"ML2","deep","GP","DLAB"
"130",301.534605562771,1.208219266128,1.27595788187434,1.23898296833005,"ML2","deep","GP","DLAB"
"131",301.604774424498,1.20810795920057,1.27614576051414,1.23926260142251,"ML2","deep","GP","DLAB"
"132",301.674943286225,1.20795323126395,1.27627488594607,1.23949552495569,"ML2","deep","GP","DLAB"
"133",301.745112147952,1.2077534461931,1.27634328561075,1.23968004516563,"ML2","deep","GP","DLAB"
"134",301.815281009679,1.20750691023363,1.27634892828236,1.23981441157426,"ML2","deep","GP","DLAB"
"135",301.885449871406,1.20721187032281,1.27628972291031,1.23989681549618,"ML2","deep","GP","DLAB"
"136",301.955618733132,1.20686651238913,1.27616351748121,1.23992538853689,"ML2","deep","GP","DLAB"
"137",302.025787594859,1.20646895963295,1.2759680979054,1.23989820108549,"ML2","deep","GP","DLAB"
"138",302.095956456586,1.20601727079038,1.2757011869323,1.23981326080473,"ML2","deep","GP","DLAB"
"139",302.166125318313,1.20550943838351,1.275408840826,1.23966851112169,"ML2","deep","GP","DLAB"
"140",302.23629418004,1.20494338695974,1.27519022344141,1.23946182972281,"ML2","deep","GP","DLAB"
"141",302.306463041767,1.2043169713239,1.27489755901356,1.23919102705708,"ML2","deep","GP","DLAB"
"142",302.376631903494,1.20326597062122,1.27452839471083,1.23885384485161,"ML2","deep","GP","DLAB"
"143",302.446800765221,1.20194263017765,1.27408020858577,1.23844795464416,"ML2","deep","GP","DLAB"
"144",302.516969626948,1.20054223784336,1.27394154532114,1.23797095633755,"ML2","deep","GP","DLAB"
"145",302.587138488675,1.19906249374556,1.2739110159355,1.23742037678116,"ML2","deep","GP","DLAB"
"146",302.657307350402,1.19750103927738,1.27380902650347,1.23679366838513,"ML2","deep","GP","DLAB"
"147",302.727476212129,1.19585545631577,1.27363301500998,1.23608820777335,"ML2","deep","GP","DLAB"
"148",302.797645073855,1.19412326648311,1.27338033865052,1.23530129448161,"ML2","deep","GP","DLAB"
"149",302.867813935582,1.19230193045754,1.27304827218417,1.23443014970761,"ML2","deep","GP","DLAB"
"150",302.937982797309,1.1903888473372,1.27263400632418,1.23347191512018,"ML2","deep","GP","DLAB"
"151",303.008151659036,1.18838135406376,1.27213464617355,1.23242365173532,"ML2","deep","GP","DLAB"
"152",303.078320520763,1.1862767249112,1.27161990794386,1.23128233886695,"ML2","deep","GP","DLAB"
"153",303.14848938249,1.18407217104574,1.27126978639645,1.23004487316103,"ML2","deep","GP","DLAB"
"154",303.218658244217,1.18176484016321,1.27083653557445,1.2287080677218,"ML2","deep","GP","DLAB"
"155",303.288827105944,1.17935181621057,1.27031692588393,1.22726865133943,"ML2","deep","GP","DLAB"
"156",303.358995967671,1.1768301191983,1.2697076163217,1.22572326782891,"ML2","deep","GP","DLAB"
"157",303.429164829398,1.17363050824475,1.26900515188245,1.22406847549009,"ML2","deep","GP","DLAB"
"158",303.499333691124,1.17003856969659,1.26820596101492,1.22230074669948,"ML2","deep","GP","DLAB"
"159",303.569502552851,1.16631626912515,1.26730635313909,1.22041646764462,"ML2","deep","GP","DLAB"
"160",303.639671414578,1.1624612521809,1.26630251623771,1.21841193821213,"ML2","deep","GP","DLAB"
"161",303.709840276305,1.15847115358377,1.26519051453631,1.21628337204107,"ML2","deep","GP","DLAB"
"162",303.780009138032,1.15434359860726,1.26396628628713,1.2140268967532,"ML2","deep","GP","DLAB"
"163",303.850177999759,1.15007620463111,1.26262564167299,1.21163855437231,"ML2","deep","GP","DLAB"
"164",303.920346861486,1.14566658276316,1.26116426084883,1.20911430194471,"ML2","deep","GP","DLAB"
"165",303.990515723213,1.14111233953062,1.25957769213935,1.20645001237322,"ML2","deep","GP","DLAB"
"166",304.06068458494,1.13641107864101,1.2578613504124,1.20364147547714,"ML2","deep","GP","DLAB"
"167",304.130853446667,1.13156040281278,1.25601051564906,1.20068439929054,"ML2","deep","GP","DLAB"
"168",304.201022308394,1.12655791567561,1.25402033173232,1.1975744116114,"ML2","deep","GP","DLAB"
"169",304.27119117012,1.12140122373997,1.25188580547746,1.19430706181357,"ML2","deep","GP","DLAB"
"170",304.341360031847,1.11608793843557,1.24960180592841,1.1908778229339,"ML2","deep","GP","DLAB"
"171",304.411528893574,1.1106156782181,1.24716306394527,1.18728209404593,"ML2","deep","GP","DLAB"
"172",304.481697755301,1.10498207074327,1.24456417210942,1.18351520293165,"ML2","deep","GP","DLAB"
"173",304.551866617028,1.09918475510717,1.24179958497328,1.17957240906191,"ML2","deep","GP","DLAB"
"174",304.622035478755,1.0932213841517,1.23886361968315,1.17544890689575,"ML2","deep","GP","DLAB"
"175",304.692204340482,1.08708962683326,1.23575045700367,1.17113982950785,"ML2","deep","GP","DLAB"
"176",304.762373202209,1.08078717065324,1.23245414277372,1.16664025255267,"ML2","deep","GP","DLAB"
"177",304.832542063936,1.07431172414793,1.22896858982361,1.16194519857265,"ML2","deep","GP","DLAB"
"178",304.902710925663,1.06748789391101,1.22528758038408,1.15704964165683,"ML2","deep","GP","DLAB"
"179",304.97287978739,1.06027654912994,1.22140476901739,1.15194851245473,"ML2","deep","GP","DLAB"
"180",305.043048649116,1.05289019026659,1.21772257971105,1.1466367035493,"ML2","deep","GP","DLAB"
"181",305.113217510843,1.04532741215803,1.21442823987444,1.14110907519067,"ML2","deep","GP","DLAB"
"182",305.18338637257,1.03758686383326,1.21093532944155,1.13536046139109,"ML2","deep","GP","DLAB"
"183",305.253555234297,1.02966725045459,1.20725086717115,1.1293856763795,"ML2","deep","GP","DLAB"
"184",305.323724096024,1.02156733520275,1.20331970112421,1.1231795214121,"ML2","deep","GP","DLAB"
"185",305.393892957751,1.01328594110061,1.1991307497648,1.11673679193329,"ML2","deep","GP","DLAB"
"186",305.464061819478,1.00482195276998,1.19467257598584,1.11005228507904,"ML2","deep","GP","DLAB"
"187",305.534230681205,0.996174318116317,1.18993339018761,1.10312080751254,"ML2","deep","GP","DLAB"
"188",305.604399542932,0.987342049936262,1.18490105511973,1.09593718357932,"ML2","deep","GP","DLAB"
"189",305.674568404659,0.978324227443195,1.17956309263608,1.08849626376689,"ML2","deep","GP","DLAB"
"190",305.744737266386,0.969119997705907,1.17390669251224,1.08079293345091,"ML2","deep","GP","DLAB"
"191",305.814906128112,0.959728576996059,1.16791872347366,1.07282212190772,"ML2","deep","GP","DLAB"
"192",305.885074989839,0.950149252040102,1.16158574657951,1.0645788115702,"ML2","deep","GP","DLAB"
"193",305.955243851566,0.940381381171643,1.15489403110072,1.05605804750136,"ML2","deep","GP","DLAB"
"194",306.025412713293,0.930424395380553,1.14782957302292,1.04725494705737,"ML2","deep","GP","DLAB"
"195",306.09558157502,0.920277799255493,1.14044048078912,1.03816470970946,"ML2","deep","GP","DLAB"
"196",306.165750436747,0.909941171816632,1.1327057609036,1.02878262699121,"ML2","deep","GP","DLAB"
"197",306.235919298474,0.899414167235868,1.12457720177306,1.01910409253596,"ML2","deep","GP","DLAB"
"198",306.306088160201,0.888696515442302,1.1160413361005,1.00912461216637,"ML2","deep","GP","DLAB"
"199",306.376257021928,0.87778802261068,1.10708457669888,0.998839813996443,"ML2","deep","GP","DLAB"
"200",306.446425883655,0.866688571531356,1.09769324830842,0.988245458504377,"ML2","deep","GP","DLAB"
"201",306.516594745382,0.855398121860525,1.08785362212266,0.977337448533103,"ML2","deep","GP","DLAB"
"202",306.586763607108,0.843916710249785,1.07755195298767,0.966111839173965,"ML2","deep","GP","DLAB"
"203",306.656932468835,0.832244450354565,1.06677451920584,0.954564847487974,"ML2","deep","GP","DLAB"
"204",306.727101330562,0.820381532721538,1.05550766484046,0.942692862018547,"ML2","deep","GP","DLAB"
"205",306.797270192289,0.808328224555192,1.04373784437882,0.930492452048971,"ML2","deep","GP","DLAB"
"206",306.867439054016,0.796084869364394,1.03145166957257,0.917960376558015,"ML2","deep","GP","DLAB"
"207",306.937607915743,0.783651886490144,1.01863595823271,0.905093592827505,"ML2","deep","GP","DLAB"
"208",307.00777677747,0.77102977051605,1.00527778471528,0.891889264656304,"ML2","deep","GP","DLAB"
"209",307.077945639197,0.758219090563332,0.991364531792536,0.878344770136207,"ML2","deep","GP","DLAB"
"210",307.148114500924,0.745220489472982,0.976883943564405,0.864457708947251,"ML2","deep","GP","DLAB"
"211",307.218283362651,0.732034682877303,0.961824179026436,0.850225909131062,"ML2","deep","GP","DLAB"
"212",307.288452224378,0.71866245816429,0.946173865876146,0.835647433304086,"ML2","deep","GP","DLAB"
"213",307.358621086104,0.705104673337864,0.929922154107845,0.820720584274462,"ML2","deep","GP","DLAB"
"214",307.428789947831,0.691362255777683,0.913058768920491,0.805443910029653,"ML2","deep","GP","DLAB"
"215",307.498958809558,0.677436200902671,0.896122658474141,0.789816208065539,"ML2","deep","GP","DLAB"
"216",307.569127671285,0.663327570742121,0.87994325654157,0.773836529030639,"ML2","deep","GP","DLAB"
"217",307.639296533012,0.649037492419113,0.863298576969606,0.757504179663784,"ML2","deep","GP","DLAB"
"218",307.709465394739,0.634567156550791,0.846185276778629,0.740818725007225,"ML2","deep","GP","DLAB"
"219",307.779634256466,0.619917815570405,0.82860047559877,0.723779989881633,"ML2","deep","GP","DLAB"
"220",307.849803118193,0.605090781976071,0.81054177000857,0.706388059613823,"ML2","deep","GP","DLAB"
"221",307.91997197992,0.590087426511641,0.792007245942198,0.688643280012861,"ML2","deep","GP","DLAB"
"222",307.990140841647,0.574909176284808,0.772995489028876,0.670546256594416,"ML2","deep","GP","DLAB"
"223",308.060309703373,0.559557512827883,0.753505592747032,0.652097853058041,"ML2","deep","GP","DLAB"
"224",308.1304785651,0.543843035130712,0.733537164296938,0.633299189026764,"ML2","deep","GP","DLAB"
"225",308.200647426827,0.527450408408506,0.713090328118216,0.614151637062516,"ML2","deep","GP","DLAB"
"226",308.270816288554,0.510851627332345,0.692165727003333,0.59465681897533,"ML2","deep","GP","DLAB"
"227",308.340985150281,0.493779867458686,0.670764520784201,0.574816601448699,"ML2","deep","GP","DLAB"
"228",308.411154012008,0.474325595586397,0.648888382594764,0.554633091006867,"ML2","deep","GP","DLAB"
"229",308.481322873735,0.454572014847444,0.626539492739133,0.53410862835371,"ML2","deep","GP","DLAB"
"230",308.551491735462,0.434521319132171,0.603720530221101,0.513245782116524,"ML2","deep","GP","DLAB"
"231",308.621660597189,0.414175883511426,0.580434662015016,0.492047342030258,"ML2","deep","GP","DLAB"
"232",308.691829458916,0.39353825858121,0.556685530182576,0.470516311601294,"ML2","deep","GP","DLAB"
"233",308.761998320643,0.372611164416122,0.532477236961035,0.448655900291572,"ML2","deep","GP","DLAB"
"234",308.832167182369,0.349561386602466,0.509241666229196,0.426469515265934,"ML2","deep","GP","DLAB"
"235",308.902336044096,0.325918273488921,0.485979208598215,0.403960752747047,"ML2","deep","GP","DLAB"
"236",308.972504905823,0.30193450888473,0.462509425377924,0.381133389023793,"ML2","deep","GP","DLAB"
"237",309.04267376755,0.277614441748637,0.439057845163631,0.357991371158934,"ML2","deep","GP","DLAB"
"238",309.112842629277,0.252962607259982,0.41526350898492,0.334538807442932,"ML2","deep","GP","DLAB"
"239",309.183011491004,0.227983714988658,0.391130969404973,0.310779957640688,"ML2","deep","GP","DLAB"
"240",309.253180352731,0.201081523537601,0.366739544406166,0.286719223077109,"ML2","deep","GP","DLAB"
"241",309.323349214458,0.165760324805029,0.343321805542695,0.262361136607216,"ML2","deep","GP","DLAB"
"242",309.393518076185,0.128943579648535,0.319608244578114,0.237710352515382,"ML2","deep","GP","DLAB"
"243",309.463686937912,0.0915472518776389,0.295603522429116,0.212771636386589,"ML2","deep","GP","DLAB"
"244",309.533855799639,0.0535858580052121,0.271312423086949,0.187549854991427,"ML2","deep","GP","DLAB"
"245",309.604024661365,0.0150742255708032,0.246739842573918,0.16204996622485,"ML2","deep","GP","DLAB"
"246",309.674193523092,-0.0239725649529266,0.221890777923377,0.136277009135829,"ML2","deep","GP","DLAB"
"247",309.744362384819,-0.0635392365876003,0.196770316231176,0.11023609408385,"ML2","deep","GP","DLAB"
"248",309.814531246546,-0.103610370272559,0.171383623823555,0.0839323930554787,"ML2","deep","GP","DLAB"
"249",309.884700108273,-0.144170456993595,0.145735935583263,0.057371130171352,"ML2","deep","GP","DLAB"
"250",309.95486897,-0.185203947372186,0.119832544473201,0.0305575724119902,"ML2","deep","GP","DLAB"
"251",292.3699366,0.907792421227618,1.04319774543883,0.969908045955984,"SL3","shallow","GP","DLAB"
"252",292.440187448875,0.916465535194344,1.04609779838601,0.974582931333017,"SL3","shallow","GP","DLAB"
"253",292.510438297751,0.925076625705758,1.0491519483441,0.979245630523427,"SL3","shallow","GP","DLAB"
"254",292.580689146626,0.933624708641844,1.05219960428812,0.983895907394759,"SL3","shallow","GP","DLAB"
"255",292.650939995502,0.942108790117818,1.05524063588912,0.988533520343627,"SL3","shallow","GP","DLAB"
"256",292.721190844377,0.950527866693328,1.05827490944018,0.99315822218355,"SL3","shallow","GP","DLAB"
"257",292.791441693253,0.958880925596371,1.06130228777431,0.997769760031093,"SL3","shallow","GP","DLAB"
"258",292.861692542128,0.96716694496224,1.06432263018067,1.00236787519033,"SL3","shallow","GP","DLAB"
"259",292.931943391004,0.974061807750381,1.06733579231894,1.0069523030356,"SL3","shallow","GP","DLAB"
"260",293.002194239879,0.979738402735973,1.07034162613177,1.01152277289264,"SL3","shallow","GP","DLAB"
"261",293.072445088755,0.985388796423027,1.07333997975551,1.01607900791802,"SL3","shallow","GP","DLAB"
"262",293.14269593763,0.990935905465228,1.07633069742889,1.02062072497696,"SL3","shallow","GP","DLAB"
"263",293.212946786506,0.99631587774003,1.07931361939986,1.0251476345195,"SL3","shallow","GP","DLAB"
"264",293.283197635381,1.0016569581607,1.08228858183044,1.02965944045505,"SL3","shallow","GP","DLAB"
"265",293.353448484257,1.00697659318662,1.08525541669962,1.03415584002541,"SL3","shallow","GP","DLAB"
"266",293.423699333133,1.01227437362647,1.08821395170419,1.03863652367615,"SL3","shallow","GP","DLAB"
"267",293.493950182008,1.01754988225224,1.09116401015758,1.04310117492652,"SL3","shallow","GP","DLAB"
"268",293.564201030884,1.02280269368556,1.09410541088662,1.04754947023778,"SL3","shallow","GP","DLAB"
"269",293.634451879759,1.02778477935627,1.09726741299862,1.05198107888014,"SL3","shallow","GP","DLAB"
"270",293.704702728635,1.03214353324539,1.10053266285651,1.05639566279822,"SL3","shallow","GP","DLAB"
"271",293.77495357751,1.03648890789272,1.10378889384056,1.06079287647509,"SL3","shallow","GP","DLAB"
"272",293.845204426386,1.0408206165444,1.10703590916798,1.06517236679502,"SL3","shallow","GP","DLAB"
"273",293.915455275261,1.04513836538554,1.11027350689455,1.0695337729049,"SL3","shallow","GP","DLAB"
"274",293.985706124137,1.04944185338699,1.11350147978837,1.07387672607438,"SL3","shallow","GP","DLAB"
"275",294.055956973012,1.05373077214968,1.11731439283709,1.0782008495549,"SL3","shallow","GP","DLAB"
"276",294.126207821888,1.05800480574661,1.1217353709765,1.08250575843748,"SL3","shallow","GP","DLAB"
"277",294.196458670763,1.0622636305625,1.12614607066128,1.08679105950955,"SL3","shallow","GP","DLAB"
"278",294.266709519639,1.06650691513113,1.13054625421985,1.09105635111071,"SL3","shallow","GP","DLAB"
"279",294.336960368514,1.07073431997036,1.13493567708321,1.09530122298765,"SL3","shallow","GP","DLAB"
"280",294.40721121739,1.07494549741487,1.13976555537302,1.09952525614812,"SL3","shallow","GP","DLAB"
"281",294.477462066265,1.07914009144669,1.14500006874058,1.10372802271429,"SL3","shallow","GP","DLAB"
"282",294.547712915141,1.08331773752351,1.15020417990013,1.10790908577534,"SL3","shallow","GP","DLAB"
"283",294.617963764016,1.08662288918141,1.15537741778478,1.11206799923955,"SL3","shallow","GP","DLAB"
"284",294.688214612891,1.08982363384684,1.16051930568849,1.11620430768594,"SL3","shallow","GP","DLAB"
"285",294.758465461767,1.09301479599719,1.1656293612457,1.1203175462155,"SL3","shallow","GP","DLAB"
"286",294.828716310643,1.09619615468913,1.17070709640979,1.12440724030232,"SL3","shallow","GP","DLAB"
"287",294.898967159518,1.09936748299484,1.17575201742994,1.12847290564447,"SL3","shallow","GP","DLAB"
"288",294.969218008394,1.1025285478524,1.18115193673692,1.13251404801504,"SL3","shallow","GP","DLAB"
"289",295.039468857269,1.10567910991298,1.18665593555481,1.13653016311324,"SL3","shallow","GP","DLAB"
"290",295.109719706145,1.10881892338479,1.19207600873619,1.1405207364159,"SL3","shallow","GP","DLAB"
"291",295.17997055502,1.11194773587387,1.19741123937141,1.14448524302941,"SL3","shallow","GP","DLAB"
"292",295.250221403896,1.11495791186027,1.20266071577587,1.14842314754222,"SL3","shallow","GP","DLAB"
"293",295.320472252771,1.1176320709795,1.20782353204421,1.15233390387824,"SL3","shallow","GP","DLAB"
"294",295.390723101647,1.12029848998344,1.21289878860828,1.15621695515117,"SL3","shallow","GP","DLAB"
"295",295.460973950522,1.12295697215267,1.21788559279834,1.16007173351994,"SL3","shallow","GP","DLAB"
"296",295.531224799398,1.1256073148218,1.22278305940634,1.16389766004557,"SL3","shallow","GP","DLAB"
"297",295.601475648273,1.12824930920951,1.22759031125078,1.16769414454958,"SL3","shallow","GP","DLAB"
"298",295.671726497149,1.13088274024414,1.23230647974192,1.17146058547412,"SL3","shallow","GP","DLAB"
"299",295.741977346024,1.13350738638481,1.23693070544664,1.17519636974411,"SL3","shallow","GP","DLAB"
"300",295.8122281949,1.13612301943795,1.24146213865193,1.17890087263165,"SL3","shallow","GP","DLAB"
"301",295.882479043775,1.13872940436924,1.24589993992606,1.18257345762278,"SL3","shallow","GP","DLAB"
"302",295.952729892651,1.14132629911065,1.25024328067641,1.18621347628708,"SL3","shallow","GP","DLAB"
"303",296.022980741526,1.14391345436282,1.25449134370301,1.18982026815012,"SL3","shallow","GP","DLAB"
"304",296.093231590402,1.14649061339236,1.2586433237467,1.19339316056923,"SL3","shallow","GP","DLAB"
"305",296.163482439277,1.14905751182424,1.26269842803097,1.19693146861273,"SL3","shallow","GP","DLAB"
"306",296.233733288153,1.15161387742906,1.26665587679633,1.20043449494304,"SL3","shallow","GP","DLAB"
"307",296.303984137028,1.15415942990511,1.27051490382624,1.2039015297038,"SL3","shallow","GP","DLAB"
"308",296.374234985904,1.15669388065521,1.27427475696352,1.20733185041147,"SL3","shallow","GP","DLAB"
"309",296.444485834779,1.15921693255822,1.27793469861616,1.2107247218517,"SL3","shallow","GP","DLAB"
"310",296.514736683655,1.16172827973505,1.28150477752201,1.21407939598066,"SL3","shallow","GP","DLAB"
"311",296.58498753253,1.16422760730931,1.28559853201333,1.21739511183187,"SL3","shallow","GP","DLAB"
"312",296.655238381406,1.16671459116224,1.28964514661589,1.22067109542881,"SL3","shallow","GP","DLAB"
"313",296.725489230281,1.16918889768214,1.29364396020346,1.22390655970353,"SL3","shallow","GP","DLAB"
"314",296.795740079157,1.17165018350799,1.29759430381191,1.22710070442189,"SL3","shallow","GP","DLAB"
"315",296.865990928032,1.17409809526736,1.30149550046875,1.23025271611558,"SL3","shallow","GP","DLAB"
"316",296.936241776908,1.17653226930845,1.30534686501396,1.2333617680215,"SL3","shallow","GP","DLAB"
"317",297.006492625783,1.1789523314263,1.30914770391218,1.23642702002867,"SL3","shallow","GP","DLAB"
"318",297.076743474659,1.18135789658297,1.31289731505606,1.23944761863341,"SL3","shallow","GP","DLAB"
"319",297.146994323534,1.18374856862183,1.31659498756079,1.24242269690279,"SL3","shallow","GP","DLAB"
"320",297.21724517241,1.18612393997574,1.32024000154976,1.24535137444723,"SL3","shallow","GP","DLAB"
"321",297.287496021285,1.18848359136926,1.32383162793138,1.2482327574023,"SL3","shallow","GP","DLAB"
"322",297.357746870161,1.19082709151471,1.32736912816716,1.25106593842039,"SL3","shallow","GP","DLAB"
"323",297.427997719036,1.19315399680212,1.33085175403105,1.25384999667265,"SL3","shallow","GP","DLAB"
"324",297.498248567912,1.19546385098307,1.33427874736023,1.25658399786159,"SL3","shallow","GP","DLAB"
"325",297.568499416787,1.19775618484848,1.33764933979756,1.25926699424493,"SL3","shallow","GP","DLAB"
"326",297.638750265663,1.20003051590012,1.34096275252577,1.26189802467105,"SL3","shallow","GP","DLAB"
"327",297.709001114538,1.20228634801618,1.34421819599379,1.26447611462657,"SL3","shallow","GP","DLAB"
"328",297.779251963414,1.20452317111068,1.34745525002419,1.26700027629656,"SL3","shallow","GP","DLAB"
"329",297.849502812289,1.20674046078681,1.3508219119506,1.26946950863778,"SL3","shallow","GP","DLAB"
"330",297.919753661165,1.20893767798436,1.35413288727323,1.2718827974656,"SL3","shallow","GP","DLAB"
