"","fragment.ID.full","Intercept","umol.L.sec","Temp.C","fragment.ID","genotype","run","temp.Cat","light_dark","treatment","surf.area.cm2","volume.mls","volume","umol.sec"
"871","M603c_3005",126.115543292594,-0.00288281297205402,29.1595222569894,"M603c","M6","3005",30,"light","T3",24.54078963,613,0.613,-0.00176716435186911
"872","M603c_3005D",120.560172992495,-0.00892361823909275,29.1987106164409,"M603c","M6","3005D",30,"dark","T3",24.54078963,613,0.613,-0.00547017798056386
"873","M603c_3101",168.611880529374,0.00601029039437571,30.3949064743803,"M603c","M6","3101",31,"light","T3",24.54078963,613,0.613,0.00368430801175231
"874","M603c_3101D",170.984512674641,-0.00651265861655161,30.4091679226108,"M603c","M6","3101D",31,"dark","T3",24.54078963,613,0.613,-0.00399225973194614
"875","M603c_3202",149.935463465716,0.00654811564045172,31.3725964120819,"M603c","M6","3202",32,"light","T3",24.54078963,613,0.613,0.0040139948875969
"876","M603c_3202D",152.86682009775,-0.00545939287518269,31.3812671102021,"M603c","M6","3202D",32,"dark","T3",24.54078963,613,0.613,-0.00334660783248699
"877","M603c_3304",126.199944290783,0.00218483268324253,32.4310353989241,"M603c","M6","3304",33,"light","T3",24.54078963,613,0.613,0.00133930243482767
"878","M603c_3304D",124.668650157734,-0.005369682765949,32.4635869946012,"M603c","M6","3304D",33,"dark","T3",24.54078963,613,0.613,-0.00329161553552674
"879","M603c_3405",126.277371317246,-0.00391052805872614,33.1213162158454,"M603c","M6","3405",34,"light","T3",24.54078963,613,0.613,-0.00239715369999912
"880","M603c_3405D",121.560872856321,-0.0054957436940968,33.140459652144,"M603c","M6","3405D",34,"dark","T3",24.54078963,613,0.613,-0.00336889088448134
"881","M603d_2702",166.799376446628,0.00525427769521098,26.244059662098,"M603d","M6","2702",27,"light","T3",23.67504942,611.375,0.611375,0.00321233402590961
"882","M603d_2702D",169.32950624346,-0.00546888837473449,26.2778520028013,"M603d","M6","2702D",27,"dark","T3",23.67504942,611.375,0.611375,-0.0033435416301033
"883","M603d_2804",189.52564938196,0.00514732286134051,27.1821557099168,"M603d","M6","2804",28,"light","T3",23.67504942,611.375,0.611375,0.00314694451435205
"884","M603d_2804D",191.09839825012,-0.00604017263376028,27.1468138315732,"M603d","M6","2804D",28,"dark","T3",23.67504942,611.375,0.611375,-0.00369281054396519
"885","M603d_2905",174.257889947814,0.0041149852620802,28.2676361060787,"M603d","M6","2905",29,"light","T3",23.67504942,611.375,0.611375,0.00251579911460428
"886","M603d_2905D",174.124328080591,-0.00662178330086376,28.2257641857747,"M603d","M6","2905D",29,"dark","T3",23.67504942,611.375,0.611375,-0.00404839276556558
"887","M603d_3001",193.901551501644,0.00564323826823323,28.8661316635948,"M603d","M6","3001",30,"light","T3",23.67504942,611.375,0.611375,0.00345013479624109
"888","M603d_3001D",195.633920584737,-0.00846763335880952,28.9581046168377,"M603d","M6","3001D",30,"dark","T3",23.67504942,611.375,0.611375,-0.00517689934474217
"889","M603d_3103",160.650031475483,0.00674092746979611,30.4942719205066,"M603d","M6","3103",31,"light","T3",23.67504942,611.375,0.611375,0.0041212345318466
"890","M603d_3103D",163.195342036459,-0.00713459518241716,30.3720276199934,"M603d","M6","3103D",31,"dark","T3",23.67504942,611.375,0.611375,-0.00436191312965029
"891","M603d_3204",149.394120579594,0.00443113596351456,31.2143590336926,"M603d","M6","3204",32,"light","T3",23.67504942,611.375,0.611375,0.00270908574969371
"892","M603d_3204D",149.138028737001,-0.00758939038574761,31.2977781764918,"M603d","M6","3204D",32,"dark","T3",23.67504942,611.375,0.611375,-0.00463996354708645
"893","M603d_3306",105.389915789235,3.19116299699031e-05,32.528467092317,"M603d","M6","3306",33,"light","T3",23.67504942,611.375,0.611375,1.95099727728495e-05
"894","M603d_3306D",103.464803878951,-0.00512880928655487,32.4357263270375,"M603d","M6","3306D",33,"dark","T3",23.67504942,611.375,0.611375,-0.00313562577756748
"895","M603d_3401",168.204719261678,-0.00126820511455389,32.9519028275085,"M603d","M6","3401",34,"light","T3",23.67504942,611.375,0.611375,-0.000775348901910384
"896","M603d_3401D",165.639328371448,-0.0048814548024748,33.0115809913329,"M603d","M6","3401D",34,"dark","T3",23.67504942,611.375,0.611375,-0.00298439942986303
"897","M60Ca_2706",158.247541798618,0.00311566280679123,26.2911803685456,"M60Ca","M6","2706",27,"light","C",23.94646824,610.625,0.610625,0.00190250160139689
"898","M60Ca_2706D",159.812575160043,-0.00482730669013697,26.2713667922664,"M60Ca","M6","2706D",27,"dark","C",23.94646824,610.625,0.610625,-0.00294767414766489
"899","M60Ca_2802",196.582176032992,0.00521248707075877,27.1342133902508,"M60Ca","M6","2802",28,"light","C",23.94646824,610.625,0.610625,0.00318287491758207
"900","M60Ca_2802D",198.750169953018,-0.00537976998713396,27.1213390791005,"M60Ca","M6","2802D",28,"dark","C",23.94646824,610.625,0.610625,-0.00328502204839367
"901","M60Ca_2903",204.154184197987,0.0061824743954064,28.4495996136063,"M60Ca","M6","2903",29,"light","C",23.94646824,610.625,0.610625,0.00377517342769503
"902","M60Ca_2903D",209.551953674588,-0.00443303678620556,28.3513776292272,"M60Ca","M6","2903D",29,"dark","C",23.94646824,610.625,0.610625,-0.00270692308757677
"903","M60Ca_3005",125.019838001263,-0.00267734817620737,29.1851499780167,"M60Ca","M6","3005",30,"light","C",23.94646824,610.625,0.610625,-0.00163485573009663
"904","M60Ca_3005D",119.858850019558,-0.00831743776211501,29.2017129132792,"M60Ca","M6","3005D",30,"dark","C",23.94646824,610.625,0.610625,-0.00507883543349148
"905","M60Ca_3101",184.384730407557,0.0072927065042475,30.3514694035342,"M60Ca","M6","3101",31,"light","C",23.94646824,610.625,0.610625,0.00445310890915613
"906","M60Ca_3101D",187.560148718803,-0.0063370055914389,30.3690923589057,"M60Ca","M6","3101D",31,"dark","C",23.94646824,610.625,0.610625,-0.00386953403927238
"907","M60Ca_3202",164.745383386391,0.00652107052448559,31.3858031409851,"M60Ca","M6","3202",32,"light","C",23.94646824,610.625,0.610625,0.00398192868901401
"908","M60Ca_3202D",167.579892003465,-0.00609086196076696,31.3827706387319,"M60Ca","M6","3202D",32,"dark","C",23.94646824,610.625,0.610625,-0.00371923258479333
"909","M60Ca_3304",129.081945333279,0.00080004460602144,32.4274893279402,"M60Ca","M6","3304",33,"light","C",23.94646824,610.625,0.610625,0.000488527237551842
"910","M60Ca_3304D",126.456193618605,-0.00556468706362492,32.3992433231044,"M60Ca","M6","3304D",33,"dark","C",23.94646824,610.625,0.610625,-0.00339793703822597
"911","M60Ca_3405",122.717919011528,-0.00391600540921782,33.1069602829728,"M60Ca","M6","3405",34,"light","C",23.94646824,610.625,0.610625,-0.00239121080300363
"912","M60Ca_3405D",118.074637363672,-0.00506629027715838,33.1819877174411,"M60Ca","M6","3405D",34,"dark","C",23.94646824,610.625,0.610625,-0.00309360350048984
"913","M60Cb_2704",172.45123871325,0.00375028287146779,26.2849802486286,"M60Cb","M6","2704",27,"light","C",19.44757401,611.375,0.611375,0.00229282919054362
"914","M60Cb_2704D",173.92234535175,-0.00408108454788017,26.2630959329542,"M60Cb","M6","2704D",27,"dark","C",19.44757401,611.375,0.611375,-0.00249507306546024
"915","M60Cb_2805",170.092676116128,0.00252351018404857,27.3714548364102,"M60Cb","M6","2805",28,"light","C",19.44757401,611.375,0.611375,0.00154281103877269
"916","M60Cb_2805D",169.183907467422,-0.00495810515625353,27.3468832936605,"M60Cb","M6","2805D",28,"dark","C",19.44757401,611.375,0.611375,-0.0030312615399045
"917","M60Cb_2901",187.495839153992,0.00555126888241775,28.307665674201,"M60Cb","M6","2901",29,"light","C",19.44757401,611.375,0.611375,0.00339390701298815
"918","M60Cb_2901D",190.102195668103,-0.0042817059127023,28.2464795521977,"M60Cb","M6","2901D",29,"dark","C",19.44757401,611.375,0.611375,-0.00261772795237837
"919","M60Cb_3002",155.51042073542,0.00162521016138585,29.4009919517433,"M60Cb","M6","3002",30,"light","C",19.44757401,611.375,0.611375,0.000993612862417274
"920","M60Cb_3002D",154.250799563737,-0.0062395166648615,29.3732331416629,"M60Cb","M6","3002D",30,"dark","C",19.44757401,611.375,0.611375,-0.0038146845009797
"921","M60Cb_3104",139.821035308693,0.00338409570145239,30.024112860596,"M60Cb","M6","3104",31,"light","C",19.44757401,611.375,0.611375,0.00206895150947545
"922","M60Cb_3104D",140.017642149299,-0.00544493355930601,30.042318748891,"M60Cb","M6","3104D",31,"dark","C",19.44757401,611.375,0.611375,-0.00332889625482071
"923","M60Cb_3206",127.575557793214,-0.00185207536715199,31.3580459930526,"M60Cb","M6","3206",32,"light","C",19.44757401,611.375,0.611375,-0.00113231257759255
"924","M60Cb_3206D",124.00364009924,-0.00677046617764064,31.3598337540652,"M60Cb","M6","3206D",32,"dark","C",19.44757401,611.375,0.611375,-0.00413929375935505
"925","M60Cb_3301",163.452179073892,0.000994674740829917,32.3593027292841,"M60Cb","M6","3301",33,"light","C",19.44757401,611.375,0.611375,0.000608119269674891
"926","M60Cb_3301D",160.504329425726,-0.00562638143176463,32.4528784490767,"M60Cb","M6","3301D",33,"dark","C",19.44757401,611.375,0.611375,-0.0034398289478451
"927","M60Cb_3403",146.628914534822,-0.00282631814243342,33.1798002567905,"M60Cb","M6","3403",34,"light","C",19.44757401,611.375,0.611375,-0.00172794025433023
"928","M60Cb_3403D",142.664506101602,-0.0041230310735134,33.1809106879817,"M60Cb","M6","3403D",34,"dark","C",19.44757401,611.375,0.611375,-0.00252071812256926
"929","M60Cc_2706",162.452918966837,0.00409228043581078,26.3959686449834,"M60Cc","M6","2706",27,"light","C",27.88246036,611.25,0.61125,0.00250140641638934
"930","M60Cc_2706D",164.575396898958,-0.00567053688728731,26.3484452209027,"M60Cc","M6","2706D",27,"dark","C",27.88246036,611.25,0.61125,-0.00346611567235437
"931","M60Cc_2801",188.090205154548,0.00563057071649782,27.1611240123872,"M60Cc","M6","2801",28,"light","C",27.88246036,611.25,0.61125,0.00344168635045929
"932","M60Cc_2801D",190.161595585394,-0.0055256741099359,27.104801729111,"M60Cc","M6","2801D",28,"dark","C",27.88246036,611.25,0.61125,-0.00337756829969832
"933","M60Cc_2903",191.251452648667,0.00773812190503035,28.8062905436955,"M60Cc","M6","2903",29,"light","C",27.88246036,611.25,0.61125,0.0047299270144498
"934","M60Cc_2903D",198.063267269729,-0.0047259678740668,28.5594107698613,"M60Cc","M6","2903D",29,"dark","C",27.88246036,611.25,0.61125,-0.00288874786302333
"935","M60Cc_3004",119.40062531314,-0.00137252058655875,29.3399363070542,"M60Cc","M6","3004",30,"light","C",27.88246036,611.25,0.61125,-0.000838953208534036
"936","M60Cc_3004D",127.439493242386,-0.00849015362881351,29.2735554218356,"M60Cc","M6","3004D",30,"dark","C",27.88246036,611.25,0.61125,-0.00518960640561226
"937","M60Cc_3106",137.43885698031,0.000559617722668819,29.8840184670049,"M60Cc","M6","3106",31,"light","C",27.88246036,611.25,0.61125,0.000342066332981316
"938","M60Cc_3106D",135.506292607972,-0.00900715739602236,29.9743057851179,"M60Cc","M6","3106D",31,"dark","C",27.88246036,611.25,0.61125,-0.00550562495831867
"939","M60Cc_3202",157.215039182984,0.00754699971428368,31.4748659081439,"M60Cc","M6","3202",32,"light","C",27.88246036,611.25,0.61125,0.0046131035753559
"940","M60Cc_3202D",160.401980050438,-0.00643330204023729,31.4672332614104,"M60Cc","M6","3202D",32,"dark","C",27.88246036,611.25,0.61125,-0.00393235587209504
"941","M60Cc_3303",139.285784219302,0.00204473416490199,32.5039217076853,"M60Cc","M6","3303",33,"light","C",27.88246036,611.25,0.61125,0.00124984375829634
"942","M60Cc_3303D",137.77045438376,-0.00650595205633345,32.4550840471931,"M60Cc","M6","3303D",33,"dark","C",27.88246036,611.25,0.61125,-0.00397676319443382
"943","M60Cc_3405",127.303162978663,-0.00517012805896604,32.9850579179546,"M60Cc","M6","3405",34,"light","C",27.88246036,611.25,0.61125,-0.00316024077604299
"944","M60Cc_3405D",121.336544609567,-0.00600111247159284,33.0613233579886,"M60Cc","M6","3405D",34,"dark","C",27.88246036,611.25,0.61125,-0.00366817999826112
"945","M60Cd_2705",164.09309467372,0.00305691893320158,26.4661271147234,"M60Cd","M6","2705",27,"light","C",18.41918897,612.875,0.612875,0.00187350919118592
"946","M60Cd_2705D",165.158224317905,-0.00354514458842026,26.3710437092695,"M60Cd","M6","2705D",27,"dark","C",18.41918897,612.875,0.612875,-0.00217273048962807
"947","M60Cd_2801",206.823489751311,0.0040473065806753,27.2167534953886,"M60Cd","M6","2801",28,"light","C",18.41918897,612.875,0.612875,0.00248049302063137
"948","M60Cd_2801D",208.239030669924,-0.00397689207821756,27.1427205081405,"M60Cd","M6","2801D",28,"dark","C",18.41918897,612.875,0.612875,-0.00243733773243759
"949","M60Cd_2902",213.932502717614,0.00551509770175535,28.473987249207,"M60Cd","M6","2902",29,"light","C",18.41918897,612.875,0.612875,0.00338006550396331
"950","M60Cd_2902D",216.666623886612,-0.00353893043425945,28.4626858535309,"M60Cd","M6","2902D",29,"dark","C",18.41918897,612.875,0.612875,-0.00216892198989676
"951","M60Cd_3004",132.048005133157,-0.00193406440348984,29.2791743504362,"M60Cd","M6","3004",30,"light","C",18.41918897,612.875,0.612875,-0.00118533972128884
"952","M60Cd_3004D",139.084685027204,-0.00712034170431707,29.2263275438155,"M60Cd","M6","3004D",30,"dark","C",18.41918897,612.875,0.612875,-0.00436387942203332
"953","M60Cd_3106",132.055150332787,-0.000345072655764843,30.012127735287,"M60Cd","M6","3106",31,"light","C",18.41918897,612.875,0.612875,-0.000211486403901878
"954","M60Cd_3106D",129.807570229453,-0.00635157225705511,30.0897549263601,"M60Cd","M6","3106D",31,"dark","C",18.41918897,612.875,0.612875,-0.00389271984704265
"955","M60Cd_3201",177.859986046805,0.00451521022031622,31.2046701321057,"M60Cd","M6","3201",32,"light","C",18.41918897,612.875,0.612875,0.0027672594637763
"956","M60Cd_3201D",179.404521649386,-0.00543609965028068,31.2462774007144,"M60Cd","M6","3201D",32,"dark","C",18.41918897,612.875,0.612875,-0.00333164957316577
"957","M60Cd_3303",137.881047723618,0.00097113025529844,32.4431471219356,"M60Cd","M6","3303",33,"light","C",18.41918897,612.875,0.612875,0.000595181455216031
"958","M60Cd_3303D",136.613584283376,-0.00469027411298456,32.3951598901137,"M60Cd","M6","3303D",33,"dark","C",18.41918897,612.875,0.612875,-0.00287455174699541
"959","M60Cd_3404",134.748190683322,-0.00370341663842903,33.2652273091151,"M60Cd","M6","3404",34,"light","C",18.41918897,612.875,0.612875,-0.00226973147227719
"960","M60Cd_3404D",130.238070467716,-0.00463381562308298,33.2407557542592,"M60Cd","M6","3404D",34,"dark","C",18.41918897,612.875,0.612875,-0.00283994974999698
